timestamp,value
1466160431,11.000000
1466160491,13.000000
1466160551,11.000000
1466160611,11.000000
1466160671,12.000000
1466160731,12.000000
1466160791,10.000000
1466160851,11.000000
1466160911,11.000000
1466160971,12.000000
1466161031,16.000000
1466161091,12.000000
1466161151,11.000000
1466161211,13.000000
1466161271,10.000000
1466161331,11.000000
1466161391,11.000000
1466161451,12.000000
1466161511,10.000000
1466161571,11.000000
1466161631,11.000000
1466161691,13.000000
1466161931,12.000000
1466161991,16.000000
1466162051,13.000000
1466162111,14.000000
1466162171,16.000000
1466162231,17.000000
1466162291,14.000000
1466162351,14.000000
1466162411,18.000000
1466162471,17.000000
1466162531,14.000000
1466162591,15.000000
1466162651,15.000000
1466162711,16.000000
1466162771,13.000000
1466162831,14.000000
1466162891,15.000000
1466162951,16.000000
1466163011,13.000000
1466163071,14.000000
1466163131,15.000000
1466163191,16.000000
1466163251,13.000000
1466163311,15.000000
1466163371,15.000000
1466163431,15.000000
1466163491,13.000000
1466163551,14.000000
1466163611,15.000000
1466163671,16.000000
1466163731,13.000000
1466163791,14.000000
1466163851,15.000000
1466163911,16.000000
1466163971,13.000000
1466164031,14.000000
1466164091,15.000000
1466164151,16.000000
1466164211,13.000000
1466164271,14.000000
1466164331,16.000000
1466164391,16.000000
1466164451,13.000000
1466164511,14.000000
1466164571,15.000000
1466164631,15.000000
1466164691,13.000000
1466164751,14.000000
1466164811,15.000000
1466164871,17.000000
1466164931,13.000000
1466164991,14.000000
1466165051,15.000000
1466165111,16.000000
1466165171,13.000000
1466165231,14.000000
1466165291,15.000000
1466165351,16.000000
1466165411,13.000000
1466165471,14.000000
1466165531,15.000000
1466165591,16.000000
1466165651,13.000000
1466165711,14.000000
1466165771,16.000000
1466165831,16.000000
1466165891,13.000000
1466165951,14.000000
1466166011,15.000000
1466166071,16.000000
1466166131,13.000000
1466166191,14.000000
1466166251,15.000000
1466166311,16.000000
1466166371,13.000000
1466166431,14.000000
1466166491,15.000000
1466166551,16.000000
1466166611,13.000000
1466166671,15.000000
1466166731,15.000000
1466166791,16.000000
1466166851,13.000000
1466166911,14.000000
1466166971,15.000000
1466167031,15.000000
1466167091,13.000000
1466167151,14.000000
1466167211,15.000000
1466167271,16.000000
1466167331,13.000000
1466167391,14.000000
1466167451,15.000000
1466167511,16.000000
1466167571,14.000000
1466167631,14.000000
1466167691,15.000000
1466167751,16.000000
1466167811,13.000000
1466167871,14.000000
1466167931,15.000000
1466167991,16.000000
1466168051,13.000000
1466168111,14.000000
1466168171,15.000000
1466168231,16.000000
1466168291,13.000000
1466168351,14.000000
1466168411,15.000000
1466168471,16.000000
1466168531,13.000000
1466168591,14.000000
1466168651,15.000000
1466168711,16.000000
1466168771,13.000000
1466168831,14.000000
1466168891,15.000000
1466168951,16.000000
1466169011,13.000000
1466169071,14.000000
1466169131,15.000000
1466169191,16.000000
1466169251,14.000000
1466169311,14.000000
1466169371,15.000000
1466169431,16.000000
1466169491,13.000000
1466169551,14.000000
1466169611,15.000000
1466169671,16.000000
1466169731,13.000000
1466169791,14.000000
1466169851,15.000000
1466169911,17.000000
1466169971,13.000000
1466170031,14.000000
1466170091,15.000000
1466170151,17.000000
1466170211,13.000000
1466170271,14.000000
1466170331,15.000000
1466170391,16.000000
1466170451,13.000000
1466170511,14.000000
1466170571,15.000000
1466170631,16.000000
1466170692,13.000000
1466170751,14.000000
1466170811,15.000000
1466170871,16.000000
1466170931,13.000000
1466170991,14.000000
1466171051,15.000000
1466171111,16.000000
1466171171,14.000000
1466171231,14.000000
1466171291,15.000000
1466171351,16.000000
1466171411,13.000000
1466171471,14.000000
1466171531,15.000000
1466171591,16.000000
1466171651,13.000000
1466171711,14.000000
1466171771,15.000000
1466171831,17.000000
1466171891,13.000000
1466171951,14.000000
1466172011,15.000000
1466172071,15.000000
1466172131,13.000000
1466172191,14.000000
1466172251,15.000000
1466172311,16.000000
1466172371,13.000000
1466172431,14.000000
1466172491,15.000000
1466172551,16.000000
1466172611,13.000000
1466172671,14.000000
1466172731,15.000000
1466172791,16.000000
1466172851,14.000000
1466172911,14.000000
1466172971,15.000000
1466173031,15.000000
1466173091,13.000000
1466173151,14.000000
1466173211,15.000000
1466173271,16.000000
1466173331,13.000000
1466173391,14.000000
1466173451,15.000000
1466173511,15.000000
1466173571,13.000000
1466173631,14.000000
1466173691,15.000000
1466173751,16.000000
1466173811,13.000000
1466173871,14.000000
1466173931,15.000000
1466173991,15.000000
1466174051,13.000000
1466174111,14.000000
1466174171,15.000000
1466174231,15.000000
1466174291,13.000000
1466174351,15.000000
1466174411,15.000000
1466174471,15.000000
1466174531,13.000000
1466174591,14.000000
1466174651,16.000000
1466174711,15.000000
1466174771,13.000000
1466174831,14.000000
1466174891,15.000000
1466174951,15.000000
1466175011,13.000000
1466175071,14.000000
1466175131,15.000000
1466175191,15.000000
1466175251,13.000000
1466175311,14.000000
1466175371,15.000000
1466175431,16.000000
1466175491,13.000000
1466175551,14.000000
1466175611,15.000000
1466175671,15.000000
1466175731,13.000000
1466175791,14.000000
1466175851,15.000000
1466175911,15.000000
1466175971,13.000000
1466176031,14.000000
1466176091,15.000000
1466176151,15.000000
1466176211,13.000000
1466176271,14.000000
1466176331,15.000000
1466176391,15.000000
1466176451,14.000000
1466176511,14.000000
1466176571,16.000000
1466176631,16.000000
1466176691,13.000000
1466176751,14.000000
1466176811,15.000000
1466176871,15.000000
1466176931,13.000000
1466176991,14.000000
1466177051,15.000000
1466177111,15.000000
1466177171,13.000000
1466177231,14.000000
1466177291,15.000000
1466177351,16.000000
1466177411,13.000000
1466177471,14.000000
1466177531,15.000000
1466177591,15.000000
1466177651,13.000000
1466177711,14.000000
1466177771,15.000000
1466177831,15.000000
1466177891,13.000000
1466177951,14.000000
1466178011,15.000000
1466178071,15.000000
1466178131,13.000000
1466178191,14.000000
1466178251,16.000000
1466178311,15.000000
1466178371,13.000000
1466178431,14.000000
1466178491,15.000000
1466178551,15.000000
1466178611,13.000000
1466178671,14.000000
1466178731,15.000000
1466178791,15.000000
1466178851,13.000000
1466178911,14.000000
1466178971,15.000000
1466179031,15.000000
1466179091,13.000000
1466179151,14.000000
1466179211,15.000000
1466179274,15.000000
1466179333,13.000000
1466179391,14.000000
1466179451,15.000000
1466179511,15.000000
1466179571,13.000000
1466179631,14.000000
1466179691,15.000000
1466179751,15.000000
1466179811,14.000000
1466179871,14.000000
1466179931,15.000000
1466179991,15.000000
1466180051,13.000000
1466180111,14.000000
1466180171,15.000000
1466180231,15.000000
1466180291,13.000000
1466180351,14.000000
1466180411,15.000000
1466180471,15.000000
1466180531,13.000000
1466180591,14.000000
1466180651,15.000000
1466180711,16.000000
1466180771,13.000000
1466180831,14.000000
1466180891,15.000000
1466180951,15.000000
1466181011,13.000000
1466181071,14.000000
1466181131,15.000000
1466181191,15.000000
1466181251,13.000000
1466181311,14.000000
1466181371,15.000000
1466181431,15.000000
1466181491,13.000000
1466181551,14.000000
1466181611,16.000000
1466181671,15.000000
1466181731,13.000000
1466181791,14.000000
1466181851,15.000000
1466181911,15.000000
1466181971,13.000000
1466182031,14.000000
1466182091,15.000000
1466182151,15.000000
1466182211,13.000000
1466182271,14.000000
1466182331,15.000000
1466182391,15.000000
1466182451,13.000000
1466182511,14.000000
1466182571,15.000000
1466182631,15.000000
1466182691,13.000000
1466182751,14.000000
1466182811,15.000000
1466182871,15.000000
1466182931,13.000000
1466182991,14.000000
1466183051,15.000000
1466183111,15.000000
1466183171,13.000000
1466183231,14.000000
1466183291,16.000000
1466183351,15.000000
1466183411,13.000000
1466183471,14.000000
1466183531,15.000000
1466183591,15.000000
1466183651,13.000000
1466183711,14.000000
1466183771,15.000000
1466183831,15.000000
1466183891,13.000000
1466183951,14.000000
1466184011,15.000000
1466184071,15.000000
1466184131,13.000000
1466184191,15.000000
1466184251,15.000000
1466184311,15.000000
1466184371,13.000000
1466184431,14.000000
1466184491,15.000000
1466184551,15.000000
1466184611,13.000000
1466184671,14.000000
1466184731,15.000000
1466184791,15.000000
1466184851,13.000000
1466184911,14.000000
1466184971,16.000000
1466185031,15.000000
1466185091,13.000000
1466185151,14.000000
1466185211,15.000000
1466185271,15.000000
1466185331,13.000000
1466185391,14.000000
1466185451,15.000000
1466185511,15.000000
1466185571,13.000000
1466185631,14.000000
1466185691,15.000000
1466185751,15.000000
1466185811,13.000000
1466185871,15.000000
1466185931,15.000000
1466185991,15.000000
1466186051,13.000000
1466186111,14.000000
1466186171,15.000000
1466186231,15.000000
1466186291,13.000000
1466186351,14.000000
1466186411,15.000000
1466186471,15.000000
1466186531,13.000000
1466186591,14.000000
1466186651,15.000000
1466186711,15.000000
1466186771,13.000000
1466186831,14.000000
1466186891,15.000000
1466186951,15.000000
1466187011,14.000000
1466187071,14.000000
1466187131,15.000000
1466187191,15.000000
1466187251,13.000000
1466187311,14.000000
1466187371,15.000000
1466187431,15.000000
1466187491,13.000000
1466187551,14.000000
1466187611,15.000000
1466187671,15.000000
1466187731,13.000000
1466187791,16.000000
1466187851,15.000000
1466187911,15.000000
1466187971,13.000000
1466188031,14.000000
1466188091,15.000000
1466188151,15.000000
1466188211,13.000000
1466188271,14.000000
1466188331,15.000000
1466188391,15.000000
1466188451,13.000000
1466188511,14.000000
1466188571,16.000000
1466188631,15.000000
1466188691,13.000000
1466188751,14.000000
1466188811,15.000000
1466188871,15.000000
1466188931,13.000000
1466188991,14.000000
1466189051,15.000000
1466189111,15.000000
1466189171,13.000000
1466189231,14.000000
1466189291,15.000000
1466189351,15.000000
1466189411,13.000000
1466189471,15.000000
1466189531,15.000000
1466189591,15.000000
1466189651,13.000000
1466189711,14.000000
1466189771,15.000000
1466189831,16.000000
1466189891,13.000000
1466189951,15.000000
1466190011,15.000000
1466190071,15.000000
1466190131,13.000000
1466190191,14.000000
1466190251,15.000000
1466190311,15.000000
1466190371,13.000000
1466190431,14.000000
1466190491,15.000000
1466190551,15.000000
1466190611,14.000000
1466190671,14.000000
1466190731,15.000000
1466190791,15.000000
1466190851,13.000000
1466190911,14.000000
1466190971,15.000000
1466191031,16.000000
1466191091,13.000000
1466191151,14.000000
1466191211,15.000000
1466191271,15.000000
1466191331,13.000000
1466191391,14.000000
1466191451,15.000000
1466191511,16.000000
1466191571,13.000000
1466191631,14.000000
1466191691,15.000000
1466191751,15.000000
1466191811,13.000000
1466191871,14.000000
1466191931,15.000000
1466191991,15.000000
1466192051,13.000000
1466192111,14.000000
1466192171,15.000000
1466192231,15.000000
1466192291,13.000000
1466192351,14.000000
1466192411,16.000000
1466192471,15.000000
1466192531,13.000000
1466192591,14.000000
1466192651,15.000000
1466192711,15.000000
1466192771,13.000000
1466192831,14.000000
1466192891,15.000000
1466192951,15.000000
1466193011,13.000000
1466193071,14.000000
1466193131,15.000000
1466193191,15.000000
1466193251,13.000000
1466193311,15.000000
1466193371,15.000000
1466193431,15.000000
1466193491,13.000000
1466193551,14.000000
1466193611,15.000000
1466193671,15.000000
1466193731,13.000000
1466193791,14.000000
1466193851,15.000000
1466193911,15.000000
1466193971,13.000000
1466194031,14.000000
1466194091,17.000000
1466194151,15.000000
1466194211,13.000000
1466194271,14.000000
1466194331,15.000000
1466194391,15.000000
1466194451,13.000000
1466194511,14.000000
1466194571,15.000000
1466194631,15.000000
1466194691,13.000000
1466194751,14.000000
1466194811,15.000000
1466194871,15.000000
1466194931,13.000000
1466194991,15.000000
1466195051,15.000000
1466195111,15.000000
1466195171,13.000000
1466195231,14.000000
1466195291,15.000000
1466195351,15.000000
1466195411,13.000000
1466195471,14.000000
1466195531,15.000000
1466195591,15.000000
1466195651,13.000000
1466195711,14.000000
1466195771,16.000000
1466195831,15.000000
1466195891,13.000000
1466195951,14.000000
1466196011,15.000000
1466196071,15.000000
1466196131,13.000000
1466196191,14.000000
1466196251,15.000000
1466196311,15.000000
1466196371,13.000000
1466196431,14.000000
1466196491,15.000000
1466196551,15.000000
1466196611,13.000000
1466196671,15.000000
1466196731,15.000000
1466196791,15.000000
1466196851,13.000000
1466196911,15.000000
1466196971,15.000000
1466197031,15.000000
1466197091,13.000000
1466197151,14.000000
1466197211,15.000000
1466197271,15.000000
1466197331,13.000000
1466197391,14.000000
1466197451,15.000000
1466197511,15.000000
1466197571,13.000000
1466197631,14.000000
1466197691,15.000000
1466197751,15.000000
1466197811,14.000000
1466197871,14.000000
1466197931,15.000000
1466197991,15.000000
1466198051,13.000000
1466198111,14.000000
1466198171,15.000000
1466198231,15.000000
1466198291,13.000000
1466198351,14.000000
1466198411,15.000000
1466198471,15.000000
1466198531,13.000000
1466198591,15.000000
1466198651,15.000000
1466198711,14.000000
1466198771,13.000000
1466198831,14.000000
1466198891,15.000000
1466198951,14.000000
1466199011,13.000000
1466199071,14.000000
1466199131,15.000000
1466199191,14.000000
1466199251,13.000000
1466199311,14.000000
1466199371,15.000000
1466199431,14.000000
1466199491,14.000000
1466199551,14.000000
1466199611,15.000000
1466199671,14.000000
1466199731,13.000000
1466199791,14.000000
1466199851,15.000000
1466199911,14.000000
1466199971,13.000000
1466200031,14.000000
1466200091,15.000000
1466200151,14.000000
1466200211,13.000000
1466200271,14.000000
1466200331,15.000000
1466200391,14.000000
1466200451,13.000000
1466200511,14.000000
1466200571,15.000000
1466200631,14.000000
1466200691,13.000000
1466200751,14.000000
1466200811,15.000000
1466200871,14.000000
1466200931,13.000000
1466200991,14.000000
1466201051,15.000000
1466201111,14.000000
1466201171,13.000000
1466201231,14.000000
1466201291,16.000000
1466201352,14.000000
1466201411,14.000000
1466201471,14.000000
1466201531,15.000000
1466201591,14.000000
1466201651,13.000000
1466201711,14.000000
1466201771,15.000000
1466201831,14.000000
1466201891,13.000000
1466201951,14.000000
1466202011,15.000000
1466202071,14.000000
1466202131,13.000000
1466202191,15.000000
1466202251,15.000000
1466202311,14.000000
1466202371,13.000000
1466202431,14.000000
1466202491,15.000000
1466202551,14.000000
1466202611,13.000000
1466202671,14.000000
1466202731,15.000000
1466202791,14.000000
1466202851,13.000000
1466202911,14.000000
1466202971,16.000000
1466203031,14.000000
1466203091,13.000000
1466203151,14.000000
1466203211,15.000000
1466203271,14.000000
1466203331,13.000000
1466203391,14.000000
1466203451,15.000000
1466203511,14.000000
1466203571,13.000000
1466203631,14.000000
1466203691,15.000000
1466203751,14.000000
1466203811,13.000000
1466203871,15.000000
1466203931,15.000000
1466203991,14.000000
1466204051,13.000000
1466204111,14.000000
1466204171,15.000000
1466204231,14.000000
1466204291,13.000000
1466204351,14.000000
1466204411,15.000000
1466204471,14.000000
1466204531,13.000000
1466204591,14.000000
1466204651,15.000000
1466204711,14.000000
1466204771,14.000000
1466204831,14.000000
1466204891,15.000000
1466204951,14.000000
1466205011,13.000000
1466205071,14.000000
1466205131,15.000000
1466205191,14.000000
1466205251,13.000000
1466205311,14.000000
1466205371,15.000000
1466205431,15.000000
1466205491,13.000000
1466205551,14.000000
1466205611,15.000000
1466205671,15.000000
1466205731,13.000000
1466205791,14.000000
1466205851,15.000000
1466205911,14.000000
1466205971,13.000000
1466206031,14.000000
1466206091,15.000000
1466206151,14.000000
1466206211,13.000000
1466206271,14.000000
1466206331,15.000000
1466206391,14.000000
1466206451,13.000000
1466206511,14.000000
1466206571,16.000000
1466206631,14.000000
1466206691,13.000000
1466206751,14.000000
1466206811,15.000000
1466206871,14.000000
1466206931,13.000000
1466206991,14.000000
1466207051,15.000000
1466207111,14.000000
1466207171,13.000000
1466207231,14.000000
1466207291,15.000000
1466207351,14.000000
1466207411,13.000000
1466207471,15.000000
1466207531,15.000000
1466207591,14.000000
1466207651,13.000000
1466207711,14.000000
1466207771,15.000000
1466207831,14.000000
1466207891,13.000000
1466207951,14.000000
1466208011,15.000000
1466208071,14.000000
1466208131,13.000000
1466208191,14.000000
1466208251,15.000000
1466208311,14.000000
1466208371,13.000000
1466208431,14.000000
1466208491,15.000000
1466208551,14.000000
1466208611,14.000000
1466208671,14.000000
1466208731,15.000000
1466208791,15.000000
1466208851,13.000000
1466208911,14.000000
1466208971,15.000000
1466209031,14.000000
1466209091,13.000000
1466209151,14.000000
1466209211,15.000000
1466209271,14.000000
1466209331,13.000000
1466209391,14.000000
1466209451,15.000000
1466209511,15.000000
1466209571,13.000000
1466209631,14.000000
1466209691,15.000000
1466209751,14.000000
1466209811,15.000000
1466209871,14.000000
1466209931,15.000000
1466209991,14.000000
1466210051,13.000000
1466210111,14.000000
1466210171,15.000000
1466210231,14.000000
1466210291,13.000000
1466210351,14.000000
1466210411,16.000000
1466210471,14.000000
1466210531,13.000000
1466210591,14.000000
1466210651,15.000000
1466210711,14.000000
1466210771,13.000000
1466210831,14.000000
1466210891,15.000000
1466210951,14.000000
1466211011,13.000000
1466211071,14.000000
1466211131,15.000000
1466211191,14.000000
1466211251,13.000000
1466211311,14.000000
1466211371,15.000000
1466211431,14.000000
1466211491,13.000000
1466211551,14.000000
1466211611,15.000000
1466211671,22.000000
1466211731,13.000000
1466211791,14.000000
1466211851,15.000000
1466211911,14.000000
1466211971,13.000000
1466212031,14.000000
1466212091,16.000000
1466212151,14.000000
1466212211,13.000000
1466212271,14.000000
1466212331,15.000000
1466212391,14.000000
1466212451,13.000000
1466212511,14.000000
1466212571,15.000000
1466212631,14.000000
1466212691,13.000000
1466212751,14.000000
1466212811,15.000000
1466212871,14.000000
1466212931,13.000000
1466212991,14.000000
1466213051,15.000000
1466213111,14.000000
1466213171,13.000000
1466213231,14.000000
1466213291,15.000000
1466213351,14.000000
1466213411,13.000000
1466213471,14.000000
1466213531,15.000000
1466213591,14.000000
1466213651,13.000000
1466213711,14.000000
1466213771,15.000000
1466213831,14.000000
1466213891,13.000000
1466213951,14.000000
1466214011,15.000000
1466214071,14.000000
1466214131,13.000000
1466214191,14.000000
1466214251,15.000000
1466214311,14.000000
1466214371,13.000000
1466214431,14.000000
1466214491,15.000000
1466214551,14.000000
1466214611,13.000000
1466214671,14.000000
1466214731,15.000000
1466214791,14.000000
1466214851,13.000000
1466214911,14.000000
1466214971,15.000000
1466215031,14.000000
1466215091,13.000000
1466215151,14.000000
1466215211,15.000000
1466215271,14.000000
1466215331,13.000000
1466215391,14.000000
1466215451,15.000000
1466215511,14.000000
1466215571,13.000000
1466215631,14.000000
1466215691,15.000000
1466215751,14.000000
1466215811,13.000000
1466215871,14.000000
1466215931,15.000000
1466215991,14.000000
1466216051,13.000000
1466216111,14.000000
1466216171,15.000000
1466216231,14.000000
1466216291,13.000000
1466216351,14.000000
1466216411,15.000000
1466216471,14.000000
1466216531,14.000000
1466216591,14.000000
1466216651,15.000000
1466216711,14.000000
1466216771,14.000000
1466216831,14.000000
1466216891,15.000000
1466216951,14.000000
1466217011,14.000000
1466217071,14.000000
1466217131,15.000000
1466217191,14.000000
1466217251,14.000000
1466217312,14.000000
1466217371,15.000000
1466217431,14.000000
1466217491,14.000000
1466217551,14.000000
1466217611,15.000000
1466217671,14.000000
1466217731,14.000000
1466217791,14.000000
1466217851,15.000000
1466217911,14.000000
1466217971,14.000000
1466218031,14.000000
1466218091,15.000000
1466218151,14.000000
1466218211,14.000000
1466218271,14.000000
1466218331,15.000000
1466218391,14.000000
1466218451,14.000000
1466218511,14.000000
1466218571,15.000000
1466218631,14.000000
1466218691,14.000000
1466218751,14.000000
1466218811,15.000000
1466218871,14.000000
1466218931,13.000000
1466218991,14.000000
1466219051,15.000000
1466219111,14.000000
1466219171,14.000000
1466219231,14.000000
1466219291,15.000000
1466219351,14.000000
1466219411,14.000000
1466219471,14.000000
1466219531,15.000000
1466219591,14.000000
1466219651,14.000000
1466219711,14.000000
1466219771,15.000000
1466219831,16.000000
1466219891,14.000000
1466219951,14.000000
1466220011,15.000000
1466220071,14.000000
1466220131,14.000000
1466220191,14.000000
1466220251,15.000000
1466220311,14.000000
1466220371,19.000000
1466220431,15.000000
1466220491,15.000000
1466220551,14.000000
1466220611,14.000000
1466220671,14.000000
1466220731,15.000000
1466220791,14.000000
1466220851,14.000000
1466220911,14.000000
1466220971,16.000000
1466221031,14.000000
1466221091,14.000000
1466221151,14.000000
1466221211,15.000000
1466221271,14.000000
1466221331,15.000000
1466221391,14.000000
1466221451,15.000000
1466221511,14.000000
1466221571,14.000000
1466221631,14.000000
1466221691,15.000000
1466221751,14.000000
1466221811,14.000000
1466221871,14.000000
1466221931,15.000000
1466221991,14.000000
1466222051,14.000000
1466222111,14.000000
1466222171,15.000000
1466222231,14.000000
1466222291,14.000000
1466222351,14.000000
1466222411,15.000000
1466222471,14.000000
1466222531,14.000000
1466222591,14.000000
1466222651,15.000000
1466222711,14.000000
1466222771,14.000000
1466222831,14.000000
1466222891,16.000000
1466222951,14.000000
1466223011,14.000000
1466223071,14.000000
1466223131,15.000000
1466223191,15.000000
1466223251,14.000000
1466223311,14.000000
1466223371,15.000000
1466223431,15.000000
1466223491,14.000000
1466223551,14.000000
1466223611,15.000000
1466223671,15.000000
1466223731,14.000000
1466223791,15.000000
1466223851,15.000000
1466223911,15.000000
1466223971,14.000000
1466224031,14.000000
1466224091,15.000000
1466224151,15.000000
1466224211,14.000000
1466224271,14.000000
1466224331,15.000000
1466224391,15.000000
1466224451,14.000000
1466224511,14.000000
1466224571,15.000000
1466224631,15.000000
1466224691,15.000000
1466224751,14.000000
1466224811,15.000000
1466224871,15.000000
1466224931,15.000000
1466224991,14.000000
1466225051,15.000000
1466225111,15.000000
1466225171,14.000000
1466225231,14.000000
1466225291,15.000000
1466225351,15.000000
1466225411,14.000000
1466225471,14.000000
1466225531,15.000000
1466225591,15.000000
1466225651,14.000000
1466225711,14.000000
1466225771,15.000000
1466225831,15.000000
1466225891,14.000000
1466225951,14.000000
1466226011,15.000000
1466226071,15.000000
1466226131,14.000000
1466226191,14.000000
1466226251,15.000000
1466226311,15.000000
1466226371,14.000000
1466226431,14.000000
1466226491,16.000000
1466226551,15.000000
1466226611,14.000000
1466226671,14.000000
1466226731,17.000000
1466226791,17.000000
1466226851,16.000000
1466226911,16.000000
1466226971,17.000000
1466227031,17.000000
1466227091,16.000000
1466227151,16.000000
1466227211,17.000000
1466227271,17.000000
1466227331,15.000000
1466227391,16.000000
1466227451,17.000000
1466227511,17.000000
1466227571,19.000000
1466227631,16.000000
1466227691,17.000000
1466227751,17.000000
1466227811,16.000000
1466227871,16.000000
1466227931,17.000000
1466227991,17.000000
1466228051,16.000000
1466228111,16.000000
1466228171,17.000000
1466228231,17.000000
1466228291,16.000000
1466228351,16.000000
1466228411,17.000000
1466228471,17.000000
1466228531,15.000000
1466228591,16.000000
1466228651,17.000000
1466228711,17.000000
1466228771,16.000000
1466228831,17.000000
1466228891,17.000000
1466228951,17.000000
1466229011,16.000000
1466229071,16.000000
1466229131,17.000000
1466229191,17.000000
1466229251,16.000000
1466229311,16.000000
1466229371,17.000000
1466229431,17.000000
1466229491,16.000000
1466229551,17.000000
1466229611,18.000000
1466229671,17.000000
1466229731,16.000000
1466229791,16.000000
1466229851,17.000000
1466229911,17.000000
1466229971,17.000000
1466230031,16.000000
1466230091,17.000000
1466230151,18.000000
1466230211,17.000000
1466230271,16.000000
1466230331,17.000000
1466230391,15.000000
1466230451,16.000000
1466230511,15.000000
1466230571,16.000000
1466230631,15.000000
1466230691,16.000000
1466230751,15.000000
1466230811,16.000000
1466230871,15.000000
1466230931,15.000000
1466230991,15.000000
1466231051,16.000000
1466231111,15.000000
1466231171,15.000000
1466231231,15.000000
1466231291,17.000000
1466231351,19.000000
1466231411,16.000000
1466231471,15.000000
1466231531,16.000000
1466231591,16.000000
1466231651,15.000000
1466231711,15.000000
1466231771,16.000000
1466231831,15.000000
1466231891,16.000000
1466231951,15.000000
1466232011,16.000000
1466232071,15.000000
1466232131,15.000000
1466232191,15.000000
1466232251,16.000000
1466232311,15.000000
1466232371,15.000000
1466232431,15.000000
1466232491,17.000000
1466232551,16.000000
1466232611,15.000000
1466232671,17.000000
1466232731,16.000000
1466232791,15.000000
1466232851,15.000000
1466232911,15.000000
1466232971,17.000000
1466233031,16.000000
1466233091,17.000000
1466233151,15.000000
1466233211,16.000000
1466233271,16.000000
1466233331,15.000000
1466233391,16.000000
1466233451,16.000000
1466233511,21.000000
1466233571,18.000000
1466233631,17.000000
1466233691,17.000000
1466233751,16.000000
1466233811,16.000000
1466233871,15.000000
1466233931,16.000000
1466233991,16.000000
1466234051,16.000000
1466234111,15.000000
1466234171,17.000000
1466234231,16.000000
1466234291,16.000000
1466234351,16.000000
1466234411,17.000000
1466234471,18.000000
1466234531,16.000000
1466234591,18.000000
1466234651,16.000000
1466234711,18.000000
1466234771,16.000000
1466234831,15.000000
1466234891,17.000000
1466234951,16.000000
1466235011,15.000000
1466235071,16.000000
1466235131,16.000000
1466235191,16.000000
1466235251,16.000000
1466235311,16.000000
1466235371,16.000000
1466235431,16.000000
1466235491,16.000000
1466235551,25.000000
1466235611,16.000000
1466235671,17.000000
1466235731,15.000000
1466235791,17.000000
1466235851,18.000000
1466235911,17.000000
1466235971,16.000000
1466236031,19.000000
1466236091,18.000000
1466236151,16.000000
1466236211,17.000000
1466236271,16.000000
1466236331,17.000000
1466236391,25.000000
1466236451,15.000000
1466236511,21.000000
1466236571,16.000000
1466236631,17.000000
1466236691,17.000000
1466236751,15.000000
1466236811,16.000000
1466236871,16.000000
1466236931,16.000000
1466236991,16.000000
1466237051,16.000000
1466237111,16.000000
1466237171,15.000000
1466237231,15.000000
1466237291,17.000000
1466237351,17.000000
1466237411,15.000000
1466237471,15.000000
1466237531,16.000000
1466237591,16.000000
1466237651,15.000000
1466237711,15.000000
1466237771,16.000000
1466237831,16.000000
1466237891,16.000000
1466237951,15.000000
1466238011,16.000000
1466238071,16.000000
1466238131,15.000000
1466238191,15.000000
1466238251,16.000000
1466238311,16.000000
1466238371,15.000000
1466238431,15.000000
1466238491,16.000000
1466238551,16.000000
1466238611,15.000000
1466238671,15.000000
1466238731,15.000000
1466238791,16.000000
1466238851,15.000000
1466238911,15.000000
1466238971,15.000000
1466239031,16.000000
1466239091,16.000000
1466239151,15.000000
1466239211,15.000000
1466239271,16.000000
1466239331,15.000000
1466239391,15.000000
1466239451,15.000000
1466239511,16.000000
1466239571,15.000000
1466239631,15.000000
1466239691,16.000000
1466239751,18.000000
1466239811,16.000000
1466239871,16.000000
1466239931,21.000000
1466239991,16.000000
1466240051,20.000000
1466240111,17.000000
1466240171,16.000000
1466240231,16.000000
1466240291,17.000000
1466240351,21.000000
1466240411,15.000000
1466240471,16.000000
1466240531,15.000000
1466240591,15.000000
1466240651,15.000000
1466240711,16.000000
1466240771,15.000000
1466240831,15.000000
1466240891,16.000000
1466240951,16.000000
1466241011,15.000000
1466241071,15.000000
1466241131,15.000000
1466241191,16.000000
1466241251,15.000000
1466241311,15.000000
1466241371,15.000000
1466241431,16.000000
1466241491,16.000000
1466241551,15.000000
1466241611,15.000000
1466241671,16.000000
1466241731,15.000000
1466241791,18.000000
1466241851,15.000000
1466241911,16.000000
1466241971,15.000000
1466242031,15.000000
1466242091,16.000000
1466242151,16.000000
1466242211,15.000000
1466242271,15.000000
1466242331,15.000000
1466242391,16.000000
1466242451,15.000000
1466242511,15.000000
1466242571,15.000000
1466242631,15.000000
1466242691,16.000000
1466242751,15.000000
1466242811,15.000000
1466242871,15.000000
1466242931,15.000000
1466242991,15.000000
1466243051,15.000000
1466243111,15.000000
1466243171,15.000000
1466243231,15.000000
1466243291,16.000000
1466243351,15.000000
1466243411,15.000000
1466243471,15.000000
1466243531,15.000000
1466243591,15.000000
1466243651,15.000000
1466243711,15.000000
1466243771,15.000000
1466243831,15.000000
1466243891,16.000000
1466243951,16.000000
1466244011,15.000000
1466244071,15.000000
1466244131,15.000000
1466244191,15.000000
1466244251,15.000000
1466244311,15.000000
1466244371,15.000000
1466244431,15.000000
1466244491,15.000000
